"","x"
"body_acc_z_56",0.000375264620402758
"body_acc_z_57",0.000548461139688999
"body_acc_z_58",-0.000504700852993689
"body_acc_z_59",-0.000341501910801971
"body_acc_z_60",0.000387531946606117
"body_acc_z_61",0.000507542002701039
"body_acc_z_62",0.000954938947691329
"body_acc_z_63",0.000782255006542286
"body_acc_z_64",0.000539837617644325
"body_acc_z_65",0.000540369689908496
"body_acc_z_66",0.000168073893646373
"body_acc_z_67",0.000458564067850568
"body_acc_z_68",0.000747852871917565
"body_acc_z_69",0.000621015221671774
"body_acc_z_70",0.000644896210599117
"body_acc_z_71",0.000615230650919507
"body_acc_z_72",0.000652062077854355
"body_acc_z_73",0.000475413302466434
"body_acc_z_74",0.00032001661993778
"body_acc_z_75",0.000672117382163317
"body_acc_z_76",0.000999445854344402
"body_acc_z_77",0.00111648839015506
"body_acc_z_78",0.000965053277324886
"body_acc_z_79",0.00077545663764482
"body_acc_z_80",0.00107822810377609
"body_acc_z_81",0.00110954475847704
"body_acc_z_82",0.000612628446592679
"body_acc_z_83",0.00023315396609399
"body_acc_z_84",-6.21455463943101e-05
"body_acc_z_85",-9.17852359783376e-05
"body_acc_z_86",-0.000442514014591737
"body_acc_z_87",-0.00110763855455868
"body_acc_z_88",-0.00125201836692288
"body_acc_z_89",-0.00193902866041872
"body_acc_z_90",-0.00242420919117102
"body_acc_z_91",-0.0017262110025216
"body_acc_z_92",-0.00175845955236411
"body_acc_z_93",-0.00239657317922633
"body_acc_z_94",-0.00239290275217225
"body_acc_z_95",-0.00177147227645927
"body_acc_z_96",-0.00113700130177775
"body_acc_z_97",-0.0013457537158736
"body_acc_z_98",-0.00186570831299379
"body_acc_z_99",-0.00217242361403856
"body_acc_z_100",-0.0020361168853444
"body_acc_z_101",-0.00126084205407787
"body_acc_z_102",-0.00093361120746221
"body_acc_z_103",-0.00118787741826274
"body_acc_z_104",-0.00149488513702439
"body_acc_z_105",-0.00159143023704204
"body_acc_z_106",-0.00112312081610537
"body_acc_z_107",-0.000676085396036722
"body_acc_z_108",-0.000376567714346538
"body_acc_z_109",-0.000532332994277687
"body_acc_z_110",-0.00150191602513625
"body_acc_z_111",-0.00214430079384327
"body_acc_z_112",-0.00206835422341354
"body_acc_z_113",-0.00146537093675308
"body_acc_z_114",-0.000826558973348527
"body_acc_z_115",-0.000987128768669201
"body_acc_z_116",-0.00155004197420542
"body_acc_z_117",-0.00152987548821772
"body_acc_z_118",-0.000672003002350811
"body_acc_z_119",0.000136774481583163
"body_acc_z_120",0.000557843314328381
"body_acc_z_121",0.000203681319516167
"body_acc_z_122",-0.000879839907486358
"body_acc_z_123",-0.000792801976761288
"body_acc_z_124",-0.000244964751387863
"body_acc_z_125",-0.000139906121596776
"body_acc_z_126",0.000204796070622682
"body_acc_z_127",-0.000105297967489174
"body_acc_z_128",-0.000203200754310234
"body_gyro_x_1",-0.00684930354596844
"body_gyro_x_2",-0.00520223191885853
"body_gyro_x_3",-0.00609281478993041
"body_gyro_x_4",-0.00710169710149141
"body_gyro_x_5",-0.00695549875961753
"body_gyro_x_6",-0.00722378609375533
"body_gyro_x_7",-0.00743865305561899
"body_gyro_x_8",-0.00764115366111874
"body_gyro_x_9",-0.00691868932241479
"body_gyro_x_10",-0.00492735593498673
"body_gyro_x_11",-0.00450844769128119
"body_gyro_x_12",-0.00525273859280707
"body_gyro_x_13",-0.00482128156384404
"body_gyro_x_14",-0.00356790322879776
"body_gyro_x_15",-0.0025692123841197
"body_gyro_x_16",-0.00232699334842732
"body_gyro_x_17",-0.00312917032284062
"body_gyro_x_18",-0.00381780177346889
"body_gyro_x_19",-0.00338773371168754
"body_gyro_x_20",-0.00357257880144665
"body_gyro_x_21",-0.00376064343882628
"body_gyro_x_22",-0.0019046636515486
"body_gyro_x_23",-5.69424332894455e-05
"body_gyro_x_24",0.000133877575812621
"body_gyro_x_25",-0.0014235757011639
"body_gyro_x_26",-0.00397100794872939
"body_gyro_x_27",-0.00474360883314497
"body_gyro_x_28",-0.00306397578838047
"body_gyro_x_29",-0.000601158672385834
"body_gyro_x_30",0.000379670871826585
"body_gyro_x_31",-0.00122263285776842
"body_gyro_x_32",-0.00281167253411556
"body_gyro_x_33",-0.00265607126732566
"body_gyro_x_34",-0.0024052672409748
"body_gyro_x_35",-0.00290806796886669
"body_gyro_x_36",-0.00395259400791378
"body_gyro_x_37",-0.00515710889960889
"body_gyro_x_38",-0.00506957359651694
"body_gyro_x_39",-0.00373568955974735
"body_gyro_x_40",-0.00269966021356646
"body_gyro_x_41",-0.00234211101844024
"body_gyro_x_42",-0.00316536763161569
"body_gyro_x_43",-0.00418248180019303
"body_gyro_x_44",-0.00281290631135793
"body_gyro_x_45",-0.00093576838999534
"body_gyro_x_46",-0.00176426156177602
"body_gyro_x_47",-0.00320728891423271
"body_gyro_x_48",-0.00399486985703942
"body_gyro_x_49",-0.00543927795246354
"body_gyro_x_50",-0.00549499074883537
"body_gyro_x_51",-0.00487086645506309
"body_gyro_x_52",-0.00630975332890397
"body_gyro_x_53",-0.00713350615585251
"body_gyro_x_54",-0.00678845672829579
"body_gyro_x_55",-0.0060947045361718
"body_gyro_x_56",-0.00421042460276075
"body_gyro_x_57",-0.00395753199564277
"body_gyro_x_58",-0.00519020813580169
"body_gyro_x_59",-0.00523713189641111
"body_gyro_x_60",-0.00535121997571176
"body_gyro_x_61",-0.00642519722034836
"body_gyro_x_62",-0.00795978372903156
"body_gyro_x_63",-0.00853560602558297
"body_gyro_x_64",-0.00700582073817242
"body_gyro_x_65",-0.00444508763694718
"body_gyro_x_66",-0.00285542224027663
"body_gyro_x_67",-0.00336482969626112
"body_gyro_x_68",-0.00414756760342237
"body_gyro_x_69",-0.00445776422313437
"body_gyro_x_70",-0.00516514120634878
"body_gyro_x_71",-0.00510541502172454
"body_gyro_x_72",-0.00473226225238294
"body_gyro_x_73",-0.00420947123577579
"body_gyro_x_74",-0.00273887313994643
"body_gyro_x_75",-0.00259257652149383
"body_gyro_x_76",-0.00354919479207496
"body_gyro_x_77",-0.00286008588528496
"body_gyro_x_78",-0.00178858927787728
"body_gyro_x_79",-0.00182185091924544
"body_gyro_x_80",-0.00181897341666696
"body_gyro_x_81",-0.00207074610122172
"body_gyro_x_82",-0.00228826540334946
"body_gyro_x_83",-0.00145625671814836
"body_gyro_x_84",-0.00152769401421837
"body_gyro_x_85",-0.00172032380765297
"body_gyro_x_86",0.000318850163280027
"body_gyro_x_87",0.00193540590007108
"body_gyro_x_88",0.00128654815156172
"body_gyro_x_89",-0.000678783515209341
"body_gyro_x_90",-0.00277197744752345
"body_gyro_x_91",-0.00304938182092456
"body_gyro_x_92",-0.00132168945730076
"body_gyro_x_93",0.000687128500237723
"body_gyro_x_94",0.000868055373202447
"body_gyro_x_95",-0.0016773796657624
"body_gyro_x_96",-0.00446659844497292
"body_gyro_x_97",-0.00491825547770628
"body_gyro_x_98",-0.00386766096607239
"body_gyro_x_99",-0.00276544703874046
"body_gyro_x_100",-0.00238061363269677
"body_gyro_x_101",-0.00355835708214409
"body_gyro_x_102",-0.00433181639161064
"body_gyro_x_103",-0.00305919830584724
"body_gyro_x_104",-0.00165155940573366
"body_gyro_x_105",-0.000747280099728712
"body_gyro_x_106",-0.000760339807627925
"body_gyro_x_107",-0.00137813450760851
"body_gyro_x_108",0.000271651492470599
"body_gyro_x_109",0.00264115296437596
"body_gyro_x_110",0.00206196745530817
"body_gyro_x_111",-0.000225047546700622
"body_gyro_x_112",-0.00257848454234673
"body_gyro_x_113",-0.00478802900169259
"body_gyro_x_114",-0.00525441591805831
"body_gyro_x_115",-0.00510036663521272
"body_gyro_x_116",-0.00630081006718439
"body_gyro_x_117",-0.00659546810922565
"body_gyro_x_118",-0.00574415229279816
"body_gyro_x_119",-0.00409604484695343
"body_gyro_x_120",-0.00103232888929061
"body_gyro_x_121",-0.000379432705942217
"body_gyro_x_122",-0.00212996118967449
"body_gyro_x_123",-0.00301817848377105
"body_gyro_x_124",-0.00360881212429026
"body_gyro_x_125",-0.00391968907066489
"body_gyro_x_126",-0.00421588693153976
"body_gyro_x_127",-0.00403412527099796
"body_gyro_x_128",-0.00224952063629457
"body_gyro_y_1",0.00811332735835722
"body_gyro_y_2",0.0100843408094898
"body_gyro_y_3",0.0109538960267279
"body_gyro_y_4",0.00961010364842451
"body_gyro_y_5",0.00869401590471832
"body_gyro_y_6",0.00726151984729071
"body_gyro_y_7",0.0042734322467658
"body_gyro_y_8",0.00220808179515866
"body_gyro_y_9",0.00177184496705634
"body_gyro_y_10",0.00364837239036363
"body_gyro_y_11",0.00559151057868796
"body_gyro_y_12",0.00248587899632081
"body_gyro_y_13",-0.0020807255142609
"body_gyro_y_14",-0.00449780279979464
"body_gyro_y_15",-0.00546520715697602
"body_gyro_y_16",-0.0030848403743075
"body_gyro_y_17",-0.00222776723094844
"body_gyro_y_18",-0.00583509557929983
"body_gyro_y_19",-0.00783949806672359
"body_gyro_y_20",-0.00738089227151809
"body_gyro_y_21",-0.00629781508123124
"body_gyro_y_22",-0.00587302919230071
"body_gyro_y_23",-0.00620610888092776
"body_gyro_y_24",-0.00547470382297102
"body_gyro_y_25",-0.00489342337477755
"body_gyro_y_26",-0.00433343540019711
"body_gyro_y_27",-0.00468364492039926
"body_gyro_y_28",-0.00664132825812336
"body_gyro_y_29",-0.00603155616989145
"body_gyro_y_30",-0.00359109326692553
"body_gyro_y_31",-0.00215632422902107
"body_gyro_y_32",-0.00316766440507661
"body_gyro_y_33",-0.00729500675950257
"body_gyro_y_34",-0.00935737379620633
"body_gyro_y_35",-0.00672301293463161
"body_gyro_y_36",-0.00239334829721818
"body_gyro_y_37",0.000261550013846101
"body_gyro_y_38",-0.00209223620308117
"body_gyro_y_39",-0.00654955547326187
"body_gyro_y_40",-0.00632457386775308
"body_gyro_y_41",-0.00354347844427576
"body_gyro_y_42",-0.00278065943756821
"body_gyro_y_43",-0.00190549241673722
"body_gyro_y_44",-0.00146958012182474
"body_gyro_y_45",-0.00125272563222915
"body_gyro_y_46",0.00172430632057578
"body_gyro_y_47",0.00443804583556404
"body_gyro_y_48",0.00595306251796301
"body_gyro_y_49",0.00575577656694417
"body_gyro_y_50",0.00228184001050572
"body_gyro_y_51",0.000701573957330954
"body_gyro_y_52",0.00356523547838858
"body_gyro_y_53",0.00885142440286117
"body_gyro_y_54",0.0140368005527611
"body_gyro_y_55",0.015273095216234
"body_gyro_y_56",0.0116975273397829
"body_gyro_y_57",0.00754896017918361
"body_gyro_y_58",0.00688935409107175
"body_gyro_y_59",0.00683361600597767
"body_gyro_y_60",0.00528216263485173
"body_gyro_y_61",0.00471971911947616
"body_gyro_y_62",0.00410218870446344
"body_gyro_y_63",0.00269864224128381
"body_gyro_y_64",0.00189206811092669
"body_gyro_y_65",0.00224808033985086
"body_gyro_y_66",0.00390972468028818
"body_gyro_y_67",0.00459430375537246
"body_gyro_y_68",0.00341750275070531
"body_gyro_y_69",0.00261285296049073
"body_gyro_y_70",0.00185654283352102
"body_gyro_y_71",0.000256384920973007
"body_gyro_y_72",-0.00119236408884756
"body_gyro_y_73",-0.00189291150632652
"body_gyro_y_74",-0.00025327028066754
"body_gyro_y_75",0.00162906192713635
"body_gyro_y_76",-0.000595738942815031
"body_gyro_y_77",-0.00325593401205389
"body_gyro_y_78",-0.00360956744683513
"body_gyro_y_79",-0.00332592965627983
"body_gyro_y_80",-0.00200065026022653
"body_gyro_y_81",-0.00304853789677425
"body_gyro_y_82",-0.00653571991541985
"body_gyro_y_83",-0.00643903977624499
"body_gyro_y_84",-0.00438702177751964
"body_gyro_y_85",-0.00453042491183227
"body_gyro_y_86",-0.00551331467278425
"body_gyro_y_87",-0.00520357159152491
"body_gyro_y_88",-0.0041858889255334
"body_gyro_y_89",-0.00382897698834695
"body_gyro_y_90",-0.00340579355976891
"body_gyro_y_91",-0.00328753092564346
"body_gyro_y_92",-0.00395899199481042
"body_gyro_y_93",-0.00371355162467929
"body_gyro_y_94",-0.00247823870694009
"body_gyro_y_95",-0.00174359376381571
"body_gyro_y_96",-0.00340161341683018
"body_gyro_y_97",-0.00716631692845393
"body_gyro_y_98",-0.00907304369815681
"body_gyro_y_99",-0.00650045665853646
"body_gyro_y_100",-0.00171047593466744
"body_gyro_y_101",0.000681372742163414
"body_gyro_y_102",-0.00147806091555287
"body_gyro_y_103",-0.00554384508936538
"body_gyro_y_104",-0.00611436430617652
"body_gyro_y_105",-0.00397214837159394
"body_gyro_y_106",-0.00289483510511263
"body_gyro_y_107",-0.00136623736502317
"body_gyro_y_108",-0.000907310135088163
"body_gyro_y_109",-0.00100913560279425
"body_gyro_y_110",0.00202170457409098
"body_gyro_y_111",0.00484691697990582
"body_gyro_y_112",0.0062579616965318
"body_gyro_y_113",0.00521006255774765
"body_gyro_y_114",0.000576142066385416
"body_gyro_y_115",-0.0012451875973763
"body_gyro_y_116",0.00131036887842257
"body_gyro_y_117",0.00421183123484797
"body_gyro_y_118",0.00581826377113572
"body_gyro_y_119",0.00537303045314823
"body_gyro_y_120",0.00305932766233754
"body_gyro_y_121",0.00151316301127022
"body_gyro_y_122",0.00249861030792096
"body_gyro_y_123",0.00238292799344247
"body_gyro_y_124",0.000790591144682785
"body_gyro_y_125",0.000811384976032139
"body_gyro_y_126",0.000641620420625012
"body_gyro_y_127",0.000211949743992494
"body_gyro_y_128",0.000308065944237693
"body_gyro_z_1",0.00405989646373711
"body_gyro_z_2",0.00368121635921783
"body_gyro_z_3",0.00391062995416613
"body_gyro_z_4",0.00422209946494834
"body_gyro_z_5",0.00438124027428158
"body_gyro_z_6",0.00480890163732158
"body_gyro_z_7",0.00484053721242155
"body_gyro_z_8",0.0054631343909277
"body_gyro_z_9",0.00636713260779688
"body_gyro_z_10",0.00586140462917507
"body_gyro_z_11",0.00529677288978716
"body_gyro_z_12",0.0049643593636955
"body_gyro_z_13",0.0050390781125185
"body_gyro_z_14",0.00499816651756831
"body_gyro_z_15",0.00270419329578979
"body_gyro_z_16",0.000142421397162151
"body_gyro_z_17",-0.00140228013751821
"body_gyro_z_18",-0.0024587336025985
"body_gyro_z_19",-0.00302355085219604
"body_gyro_z_20",-0.00379152371544326
"body_gyro_z_21",-0.00361185294098889
"body_gyro_z_22",-0.00309410414244936
"body_gyro_z_23",-0.00296753031817351
"body_gyro_z_24",-0.00237335342204064
"body_gyro_z_25",-0.00300397638554388
"body_gyro_z_26",-0.00405788535704107
"body_gyro_z_27",-0.00353024629424779
"body_gyro_z_28",-0.00238170394308464
"body_gyro_z_29",-0.00157013518792048
"body_gyro_z_30",-0.00178949412767977
"body_gyro_z_31",-0.00268419647554131
"body_gyro_z_32",-0.00293775667259289
"body_gyro_z_33",-0.00227619806145949
"body_gyro_z_34",-0.00174404452264084
"body_gyro_z_35",-0.00179194723447063
"body_gyro_z_36",-0.00124806395025019
"body_gyro_z_37",-0.000817535778492087
"body_gyro_z_38",-0.00176282300558734
"body_gyro_z_39",-0.00260344559044894
"body_gyro_z_40",-0.00306640519104486
"body_gyro_z_41",-0.00386747247342963
"body_gyro_z_42",-0.0037988713001571
"body_gyro_z_43",-0.00255073855692128
"body_gyro_z_44",-0.00103074012683853
"body_gyro_z_45",0.000599337487670259
"body_gyro_z_46",0.00263206741247122
"body_gyro_z_47",0.00430557743795498
"body_gyro_z_48",0.00391711459613186
"body_gyro_z_49",0.00237429462298325
"body_gyro_z_50",0.00234432580567937
"body_gyro_z_51",0.00406193043722721
"body_gyro_z_52",0.00513897852253685
"body_gyro_z_53",0.00371278983264816
"body_gyro_z_54",0.00160713426979454
"body_gyro_z_55",0.000997768285731537
"body_gyro_z_56",0.00139124789286076
"body_gyro_z_57",0.00226241705248727
"body_gyro_z_58",0.00303024406721682
"body_gyro_z_59",0.00316141361675917
"body_gyro_z_60",0.00318947368444057
"body_gyro_z_61",0.00349098073153559
"body_gyro_z_62",0.00387741062256531
"body_gyro_z_63",0.00413573121961314
"body_gyro_z_64",0.00418274384525928
"body_gyro_z_65",0.00350025879194179
"body_gyro_z_66",0.00271713824772448
"body_gyro_z_67",0.00316812397706224
"body_gyro_z_68",0.00361293132235615
"body_gyro_z_69",0.00364182504952772
"body_gyro_z_70",0.00418328935986455
"body_gyro_z_71",0.00442394617232999
"body_gyro_z_72",0.00475887798247173
"body_gyro_z_73",0.00492672281038811
"body_gyro_z_74",0.00398383129602622
"body_gyro_z_75",0.00316555754610768
"body_gyro_z_76",0.00231344430312593
"body_gyro_z_77",0.00170353663028818
"body_gyro_z_78",0.00132138919821352
"body_gyro_z_79",-0.000685456243805904
"body_gyro_z_80",-0.00279543982460695
"body_gyro_z_81",-0.00334038947301185
"body_gyro_z_82",-0.00308971191351024
"body_gyro_z_83",-0.00319901553253199
"body_gyro_z_84",-0.00344132086125353
"body_gyro_z_85",-0.00222069188447273
"body_gyro_z_86",-0.00133797021798757
"body_gyro_z_87",-0.00150459685327401
"body_gyro_z_88",-0.000836659594002874
"body_gyro_z_89",-0.000636553868053831
"body_gyro_z_90",-0.000675437902760074
"body_gyro_z_91",0.000503577065277794
"body_gyro_z_92",0.0015651436088136
"body_gyro_z_93",0.00173571030751248
"body_gyro_z_94",0.00127361188339217
"body_gyro_z_95",0.000544673254509176
"body_gyro_z_96",0.000260908955847733
"body_gyro_z_97",0.000826171336923847
"body_gyro_z_98",0.00100679767822332
"body_gyro_z_99",-0.000246873065995359
"body_gyro_z_100",-0.000789361829486426
"body_gyro_z_101",-0.000404499227026313
"body_gyro_z_102",-0.00126652803238994
"body_gyro_z_103",-0.00194312956526397
"body_gyro_z_104",-0.00178880477810185
"body_gyro_z_105",-0.00219401508350828
"body_gyro_z_106",-0.00218739818074745
"body_gyro_z_107",-0.00138702822856222
"body_gyro_z_108",-0.000539024392622196
"body_gyro_z_109",0.000467698373222837
"body_gyro_z_110",0.00183866394713866
"body_gyro_z_111",0.00285674472920947
"body_gyro_z_112",0.00196715102579882
"body_gyro_z_113",-0.000121275791036553
"body_gyro_z_114",-0.000626995400845538
"body_gyro_z_115",0.00083313142655918
"body_gyro_z_116",0.00136497541995427
"body_gyro_z_117",-0.000291462405801014
"body_gyro_z_118",-0.00138726915480493
"body_gyro_z_119",-0.00056440920014282
"body_gyro_z_120",0.00108030646415322
"body_gyro_z_121",0.00277178632690644
"body_gyro_z_122",0.00345183134195
"body_gyro_z_123",0.0033118951440191
"body_gyro_z_124",0.00350045087793508
"body_gyro_z_125",0.00391417093533401
"body_gyro_z_126",0.00411669084999224
"body_gyro_z_127",0.00398287681592249
"body_gyro_z_128",0.00367953422059766
"total_acc_x_1",0.80696943970188
"total_acc_x_2",0.807249913430615
"total_acc_x_3",0.807898415734026
"total_acc_x_4",0.808850962156627
"total_acc_x_5",0.809522675038665
"total_acc_x_6",0.8095796118816
"total_acc_x_7",0.808869589774434
"total_acc_x_8",0.808493231294296
"total_acc_x_9",0.809167221961062
"total_acc_x_10",0.809681597668896
"total_acc_x_11",0.810243635322362
"total_acc_x_12",0.811252747338907
"total_acc_x_13",0.812167121959491
"total_acc_x_14",0.8125101978204
"total_acc_x_15",0.811787735155952
"total_acc_x_16",0.81077402607686
"total_acc_x_17",0.809076852815671
"total_acc_x_18",0.807035825184372
"total_acc_x_19",0.806383548064093
"total_acc_x_20",0.806262063305757
"total_acc_x_21",0.806906576581163
"total_acc_x_22",0.807870685409312
"total_acc_x_23",0.807817531964968
"total_acc_x_24",0.808120324309951
"total_acc_x_25",0.808055589456925
"total_acc_x_26",0.807565718338784
"total_acc_x_27",0.807918175910948
"total_acc_x_28",0.807845968746801
"total_acc_x_29",0.80777208885988
"total_acc_x_30",0.808145831390115
"total_acc_x_31",0.80768266529783
"total_acc_x_32",0.806564804169281
"total_acc_x_33",0.806413331711092
"total_acc_x_34",0.808026009834965
"total_acc_x_35",0.809578200396563
"total_acc_x_36",0.810056441972356
"total_acc_x_37",0.809884454274021
"total_acc_x_38",0.809347616724978
"total_acc_x_39",0.809676635486222
"total_acc_x_40",0.810271181415953
"total_acc_x_41",0.81001690834682
"total_acc_x_42",0.809498389446004
"total_acc_x_43",0.808984201523536
"total_acc_x_44",0.808500526704447
"total_acc_x_45",0.807451240493347
"total_acc_x_46",0.806697808621963
"total_acc_x_47",0.807332508057967
"total_acc_x_48",0.807182832229319
"total_acc_x_49",0.806133912073114
"total_acc_x_50",0.806425064037909
"total_acc_x_51",0.807732440358307
"total_acc_x_52",0.808883617651588
"total_acc_x_53",0.809209457725391
"total_acc_x_54",0.808823865701992
"total_acc_x_55",0.808850748757959
"total_acc_x_56",0.809327169483629
"total_acc_x_57",0.809824207347373
"total_acc_x_58",0.810166220976737
"total_acc_x_59",0.809635208222507
"total_acc_x_60",0.808745148241519
"total_acc_x_61",0.808215278800165
"total_acc_x_62",0.807645160005214
"total_acc_x_63",0.807646282536272
"total_acc_x_64",0.808384274069482
"total_acc_x_65",0.808672425509531
"total_acc_x_66",0.808441774138023
"total_acc_x_67",0.808332893493604
"total_acc_x_68",0.808295122349063
"total_acc_x_69",0.808371747937986
"total_acc_x_70",0.808249770528391
"total_acc_x_71",0.807130555072114
"total_acc_x_72",0.806248935432168
"total_acc_x_73",0.806355106159217
"total_acc_x_74",0.806162876783946
"total_acc_x_75",0.806014425577241
"total_acc_x_76",0.806253907006632
"total_acc_x_77",0.80664172198396
"total_acc_x_78",0.806871517482911
"total_acc_x_79",0.80621971897744
"total_acc_x_80",0.805614300998299
"total_acc_x_81",0.805204364726779
"total_acc_x_82",0.805170219420318
"total_acc_x_83",0.806064393737873
"total_acc_x_84",0.806505139701523
"total_acc_x_85",0.807505447898612
"total_acc_x_86",0.809271176075007
"total_acc_x_87",0.809876593210516
"total_acc_x_88",0.810312095729041
"total_acc_x_89",0.810816342282888
"total_acc_x_90",0.811310101585051
"total_acc_x_91",0.812022832395199
"total_acc_x_92",0.811826917388999
"total_acc_x_93",0.811388279043587
"total_acc_x_94",0.810924528656742
"total_acc_x_95",0.809549954867691
"total_acc_x_96",0.807609091355302
"total_acc_x_97",0.806662233751106
"total_acc_x_98",0.807855717971483
"total_acc_x_99",0.808954337777677
"total_acc_x_100",0.80889159395284
"total_acc_x_101",0.808660069927483
"total_acc_x_102",0.807630338525017
"total_acc_x_103",0.806747028831022
"total_acc_x_104",0.806695572741808
"total_acc_x_105",0.806345030251325
"total_acc_x_106",0.805732748731857
"total_acc_x_107",0.805352731240519
"total_acc_x_108",0.804946261931168
"total_acc_x_109",0.804027002739128
"total_acc_x_110",0.804370174525289
"total_acc_x_111",0.806382902616497
"total_acc_x_112",0.806734190882295
"total_acc_x_113",0.805958036289504
"total_acc_x_114",0.806856776258513
"total_acc_x_115",0.808652559516963
"total_acc_x_116",0.809810102062487
"total_acc_x_117",0.809689597961987
"total_acc_x_118",0.808960098708983
"total_acc_x_119",0.809306618574058
"total_acc_x_120",0.810542484900757
"total_acc_x_121",0.811494228373687
"total_acc_x_122",0.81185588603548
"total_acc_x_123",0.811174052203806
"total_acc_x_124",0.809966597670298
"total_acc_x_125",0.809362318864696
"total_acc_x_126",0.808947489931576
"total_acc_x_127",0.808787373761343
"total_acc_x_128",0.809057105004903
"total_acc_y_1",0.0214022309727352
"total_acc_y_2",0.0211635940227818
"total_acc_y_3",0.0208509556228061
"total_acc_y_4",0.0208493551548306
"total_acc_y_5",0.0212094991154141
"total_acc_y_6",0.0215173031637945
"total_acc_y_7",0.0219056478001127
"total_acc_y_8",0.0215061860150121
"total_acc_y_9",0.0209069866007632
"total_acc_y_10",0.020427976461908
"total_acc_y_11",0.0199943209373726
"total_acc_y_12",0.0203457227330692
"total_acc_y_13",0.0200971399144431
"total_acc_y_14",0.0190627932459482
"total_acc_y_15",0.0188320796655539
"total_acc_y_16",0.019506872259898
"total_acc_y_17",0.0206558118869861
"total_acc_y_18",0.0212811253082115
"total_acc_y_19",0.0210860107991912
"total_acc_y_20",0.0208953106218736
"total_acc_y_21",0.0206386890613749
"total_acc_y_22",0.0203888700049519
"total_acc_y_23",0.0205800709515332
"total_acc_y_24",0.0210144811244839
"total_acc_y_25",0.0215760346243664
"total_acc_y_26",0.0220085979636169
"total_acc_y_27",0.0218322623069191
"total_acc_y_28",0.0211216806139916
"total_acc_y_29",0.0205668808938674
"total_acc_y_30",0.0208882818752927
"total_acc_y_31",0.0215945159763569
"total_acc_y_32",0.0218806065812889
"total_acc_y_33",0.0218747841072298
"total_acc_y_34",0.0215888576650869
"total_acc_y_35",0.0212782978526304
"total_acc_y_36",0.0212635711674811
"total_acc_y_37",0.0215659649948917
"total_acc_y_38",0.0221704235623847
"total_acc_y_39",0.0222778207832304
"total_acc_y_40",0.0222332640948209
"total_acc_y_41",0.0229387787086164
"total_acc_y_42",0.0236973152373929
"total_acc_y_43",0.0238603641526595
"total_acc_y_44",0.0236049429985222
"total_acc_y_45",0.0243432298229246
"total_acc_y_46",0.0255612597657054
"total_acc_y_47",0.0249788497295388
"total_acc_y_48",0.0242188877363647
"total_acc_y_49",0.0242080783143529
"total_acc_y_50",0.023577044053511
"total_acc_y_51",0.0232038189811788
"total_acc_y_52",0.0229363497117963
"total_acc_y_53",0.0219567373870167
"total_acc_y_54",0.021335697884081
"total_acc_y_55",0.0215792091459608
"total_acc_y_56",0.0219322549248111
"total_acc_y_57",0.0223008779530954
"total_acc_y_58",0.0227016546318769
"total_acc_y_59",0.0222709293393575
"total_acc_y_60",0.0219608397911158
"total_acc_y_61",0.0221107023853811
"total_acc_y_62",0.0214835209281328
"total_acc_y_63",0.0207779532205527
"total_acc_y_64",0.0199226494950937
"total_acc_y_65",0.0193171566941062
"total_acc_y_66",0.0196657415143829
"total_acc_y_67",0.0197886498528673
"total_acc_y_68",0.0200870361421594
"total_acc_y_69",0.0204789406601563
"total_acc_y_70",0.0209455950484047
"total_acc_y_71",0.0218940110808779
"total_acc_y_72",0.0219567040721342
"total_acc_y_73",0.0216918879828779
"total_acc_y_74",0.0214371859671327
"total_acc_y_75",0.0212253137127974
"total_acc_y_76",0.0219713525521895
"total_acc_y_77",0.0220051847032566
"total_acc_y_78",0.0212338548634003
"total_acc_y_79",0.021066527626054
"total_acc_y_80",0.0213167166776279
"total_acc_y_81",0.0220165509113312
"total_acc_y_82",0.0223424575584969
"total_acc_y_83",0.0221549196784707
"total_acc_y_84",0.0220619516634019
"total_acc_y_85",0.0214701937754452
"total_acc_y_86",0.0210249567494029
"total_acc_y_87",0.0213316516440373
"total_acc_y_88",0.0217836769411263
"total_acc_y_89",0.0222982752954025
"total_acc_y_90",0.0223786383308564
"total_acc_y_91",0.021658232303812
"total_acc_y_92",0.0208780956126808
"total_acc_y_93",0.0207788001286766
"total_acc_y_94",0.0214385625859054
"total_acc_y_95",0.0221397090778804
"total_acc_y_96",0.0224312456164476
"total_acc_y_97",0.0222585280556714
"total_acc_y_98",0.0214376496904059
"total_acc_y_99",0.0207072663873425
"total_acc_y_100",0.0206627341036448
"total_acc_y_101",0.021332848863413
"total_acc_y_102",0.0225637833282358
"total_acc_y_103",0.0229811774806175
"total_acc_y_104",0.0227398883748966
"total_acc_y_105",0.0231154910746461
"total_acc_y_106",0.0234682592263238
"total_acc_y_107",0.0232861014026643
"total_acc_y_108",0.0230239973093999
"total_acc_y_109",0.0238647757809982
"total_acc_y_110",0.0251640160159821
"total_acc_y_111",0.0247459267609205
"total_acc_y_112",0.0240766706790096
"total_acc_y_113",0.0240784258646267
"total_acc_y_114",0.0236062759296854
"total_acc_y_115",0.0232711254518011
"total_acc_y_116",0.022623754174313
"total_acc_y_117",0.021382039495804
"total_acc_y_118",0.0208621994449995
"total_acc_y_119",0.0211685298597194
"total_acc_y_120",0.0214996601936761
"total_acc_y_121",0.0217907562889698
"total_acc_y_122",0.0222663600293427
"total_acc_y_123",0.0221281584604858
